name_2,name_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,name_3_clean,jakarta_region,rainfall_soil_interaction,elevation_risk,vegetation_elevation_risk,extreme_weather,monsoon_season,urban_density_risk
jakarta barat,cengkareng,9.53,21.376,34.0,5.286,Built-up,0.199,0.059,36.855,2024,5,0,-6.1515,106.7369,RGB_Tamansari2024(2).tif,cengkareng,Jakarta Barat,787.8124799999999,0.15908367801463572,0.1274260260897232,0,0,5.037735849056603
jakarta barat,grogolpetamburan,8.772,20.625,34.07,6.01,Built-up,0.177,0.06,36.884,2024,5,0,-6.1634,106.7865,RGB_Tamansari2024(2).tif,grogolpetamburan,Jakarta Barat,760.7325,0.14265335235378032,0.1174037089871612,0,0,5.14375
jakarta barat,kalideres,11.298,25.018,34.52,5.258,Built-up,0.216,0.071,36.845,2024,5,0,-6.1346,106.7039,RGB_Tamansari2024(2).tif,kalideres,Jakarta Barat,921.78821,0.15979546180888463,0.12527964205816555,0,0,4.5847953216374275
jakarta barat,kebonjeruk,8.591,21.022,35.08,10.059,Built-up,0.237,0.118,36.884,2024,5,0,-6.1895,106.7691,RGB_Tamansari2024(2).tif,kebonjeruk,Jakarta Barat,775.375448,0.09042408897730356,0.06899357988968262,0,0,3.5
jakarta barat,kembangan,8.932,21.279,34.68,10.349,Built-up,0.344,0.126,36.859,2024,5,0,-6.1982,106.7418,RGB_Tamansari2024(2).tif,kembangan,Jakarta Barat,784.322661,0.08811349017534584,0.05780244955502687,0,0,2.9026548672566372
jakarta barat,palmerah,8.42,21.093,35.96,10.559,Built-up,0.244,0.122,36.884,2024,5,0,-6.1917,106.7956,RGB_Tamansari2024(2).tif,palmerah,Jakarta Barat,777.9942120000001,0.08651267410675664,0.06540358162470802,0,0,3.4054054054054053
jakarta barat,tamansari,7.583,19.154,35.19,6.894,Tree cover,0.11,0.061,36.884,2024,5,0,-6.1481,106.8184,RGB_Tamansari2024(2).tif,tamansari,Jakarta Barat,706.476136,0.12667848999239928,0.11274385609323535,0,0,5.527950310559006
jakarta barat,tambora,7.939,19.366,32.95,5.895,Built-up,0.111,0.048,36.884,2024,5,0,-6.1475,106.8035,RGB_Tamansari2024(2).tif,tambora,Jakarta Barat,714.295544,0.14503263234227703,0.12893401015228428,0,0,6.006756756756756
jakarta utara,cilincing,8.487,21.611,34.89,3.19,Built-up,0.326,0.068,36.884,2024,5,0,-6.1243,106.9421,RGB_Cilincing2024.tif,cilincing,Jakarta Utara,797.100124,0.23866348448687355,0.16085918854415276,0,0,4.011904761904761
jakarta utara,kelapagading,8.444,22.725,34.73,5.514,Built-up,0.253,0.062,36.884,2024,5,0,-6.161,106.9037,RGB_KelapaGading2024.tif,kelapagading,Jakarta Utara,838.1889000000001,0.15351550506601166,0.11467608228431071,0,0,4.611111111111111
jakarta utara,koja,8.451,21.221,35.86,3.739,Built-up,0.176,0.063,36.884,2024,5,0,-6.1215,106.905,RGB_Koja2024.tif,koja,Jakarta Utara,782.715364,0.21101498206372654,0.17387634522051068,0,0,5.0552147239263805
jakarta utara,pademangan,7.666,19.033,32.87,3.198,Built-up,0.209,0.104,36.884,2024,5,0,-6.1301,106.8381,RGB_Pademangan2024.tif,pademangan,Jakarta Utara,702.013172,0.23820867079561694,0.188423058599333,0,0,3.877450980392157
jakarta utara,penjaringan,9.224,20.711,32.2,3.083,Built-up,0.244,0.074,36.874,2024,5,0,-6.115,106.7639,RGB_Penjaringan2024.tif,penjaringan,Jakarta Utara,763.697414,0.24491795248591722,0.18515797207935342,0,0,4.344827586206897
jakarta utara,tanjungpriok,8.242,20.908,34.01,4.06,Built-up,0.175,0.101,36.884,2024,5,0,-6.1319,106.875,RGB_TanjungPriok2024.tif,tanjungpriok,Jakarta Utara,771.1706720000001,0.19762845849802374,0.16304347826086957,0,0,4.104477611940298
jakarta selatan,cilandak,11.577,28.682,34.98,37.329,Built-up,0.444,0.193,40.046,2024,5,0,-6.2927,106.7933,RGB_Cilandak2024.tif,cilandak,Jakarta Selatan,1148.599372,0.026089905815440007,0.014505987633384645,0,0,1.8976109215017065
jakarta selatan,jagakarsa,12.95,31.495,35.09,57.304,Built-up,0.436,0.27,40.046,2024,5,0,-6.334,106.8224,RGB_Jagakarsa2024.tif,jagakarsa,Jakarta Selatan,1261.24877,0.017151481888035124,0.009673435784851811,0,0,1.5243243243243245
jakarta selatan,kebayoranbaru,8.938,23.823,34.96,22.272,Built-up,0.417,0.16,37.848,2024,5,0,-6.2447,106.8014,RGB_KebayoranBaru2024.tif,kebayoranbaru,Jakarta Selatan,901.652904,0.042970092815400485,0.02505156411137848,0,0,2.242307692307692
jakarta selatan,kebayoranlama,9.379,24.279,35.13,25.395,Built-up,0.38,0.143,38.53,2024,5,0,-6.2495,106.7801,RGB_KebayoranLama2024.tif,kebayoranlama,Jakarta Selatan,935.46987,0.03788596325061565,0.0234892972153817,0,0,2.551440329218107
jakarta selatan,mampangprapatan,9.3,24.993,35.64,21.604,Built-up,0.37,0.146,38.323,2024,5,0,-6.2523,106.821,RGB_MampangPrapatan2024.tif,mampangprapatan,Jakarta Selatan,957.806739,0.04423995752964077,0.027871173243673688,0,0,2.5609756097560976
jakarta selatan,pancoran,10.265,28.081,35.66,25.372,Built-up,0.33,0.19,38.934,2024,5,0,-6.2553,106.8436,RGB_Pancoran2024.tif,pancoran,Jakarta Selatan,1093.305654,0.03791900500530866,0.0254057333535568,0,0,2.3103448275862064
jakarta selatan,pasarminggu,11.378,29.524,35.7,35.89,Built-up,0.408,0.23,40.046,2024,5,0,-6.2908,106.8293,RGB_PasarMinggu2024.tif,pasarminggu,Jakarta Selatan,1182.318104,0.027107617240444564,0.016047709406343185,0,0,1.7939393939393942
jakarta selatan,pesanggrahan,9.252,23.871,35.1,23.82,Built-up,0.359,0.178,38.276,2024,5,0,-6.2504,106.7587,RGB_Pesanggrahan2024.tif,pesanggrahan,Jakarta Selatan,913.6863960000001,0.040290088638195005,0.025825946817082997,0,0,2.305755395683453
jakarta selatan,setiabudi,8.318,22.986,34.16,17.99,Built-up,0.345,0.133,36.884,2024,5,0,-6.2196,106.83,RGB_Setiabudi2024.tif,setiabudi,Jakarta Selatan,847.8156240000001,0.05265929436545551,0.03449183780937336,0,0,2.811158798283262
jakarta selatan,tebet,8.875,25.286,35.47,17.948,Built-up,0.251,0.137,36.884,2024,5,0,-6.2289,106.8509,RGB_Tebet2024.tif,tebet,Jakarta Selatan,932.6488240000001,0.05277601857715854,0.03952923791429174,0,0,3.160337552742616
jakarta timur,cakung,8.612,24.114,36.22,7.969,Built-up,0.32,0.102,36.884,2024,5,0,-6.1885,106.9409,RGB_Cakung2024.tif,cakung,Jakarta Timur,889.420776,0.11149514996097669,0.07581670197346414,0,0,3.3663366336633658
jakarta timur,cipayung,11.886,31.953,34.97,48.413,Built-up,0.485,0.257,40.046,2024,5,0,-6.4297,106.8028,RGB_Cipayung_2024(1).tif,cipayung,Jakarta Timur,1279.5898379999999,0.02023758929836278,0.010422358488656832,0,0,1.4425770308123251
jakarta timur,ciracas,12.809,32.823,36.06,53.48,Built-up,0.372,0.263,40.046,2024,5,0,-6.3339,106.8784,RGB_Ciracas2024.tif,ciracas,Jakarta Timur,1314.429858,0.018355359765051395,0.011527165932452276,0,0,1.7300275482093666
jakarta timur,durensawit,8.874,25.725,36.23,16.888,Built-up,0.308,0.139,36.927,2024,5,0,-6.2325,106.9206,RGB_DurenSawit2024.tif,durensawit,Jakarta Timur,949.947075,0.05590339892665473,0.03868515205724507,0,0,2.8953974895397487
jakarta timur,jatinegara,9.078,26.121,35.94,18.159,Built-up,0.273,0.126,36.884,2024,5,0,-6.2273,106.8774,RGB_Jatinegara2024.tif,jatinegara,Jakarta Timur,963.446964,0.05219479095986221,0.037945613027819826,0,0,3.2168141592920354
jakarta timur,kramatjati,11.95,33.501,36.47,30.295,Built-up,0.317,0.152,39.755,2024,5,0,-6.2763,106.8654,RGB_Cakung2024.tif,kramatjati,Jakarta Timur,1331.832255,0.031953986259785905,0.021824572615433774,0,0,2.7103174603174605
jakarta timur,makasar,11.169,31.605,35.76,25.658,Built-up,0.46,0.16,39.358,2024,5,0,-6.2663,106.8911,RGB_Makasar2024.tif,makasar,Jakarta Timur,1243.90959,0.037512191462225224,0.020256583389601623,0,0,2.076923076923077
jakarta timur,matraman,8.88,25.416,35.16,12.702,Built-up,0.204,0.132,36.884,2024,5,0,-6.2036,106.8645,RGB_Matraman2024.tif,matraman,Jakarta Timur,937.443744,0.07298204641658153,0.058093708947598896,0,0,3.4310344827586206
jakarta timur,pasarrebo,12.872,33.238,35.93,48.623,Built-up,0.364,0.252,40.046,2024,5,0,-6.3264,106.8573,RGB_Cakung2024.tif,pasarrebo,Jakarta Timur,1331.0489479999999,0.020151945670354474,0.012816637446345445,0,0,1.8068181818181819
jakarta timur,pulogadung,8.563,24.207,35.36,10.47,Built-up,0.265,0.136,36.884,2024,5,0,-6.1932,106.889,RGB_Cakung2024.tif,pulogadung,Jakarta Timur,892.850988,0.08718395815170009,0.06408020924149957,0,0,3.114406779661017
jakarta pusat,cempakaputih,8.2,22.996,35.06,8.401,Built-up,0.199,0.095,36.884,2024,5,0,-6.1809,106.8681,RGB_CempakaPutih2024.tif,cempakaputih,Jakarta Pusat,848.1844639999999,0.10637166258908627,0.08520370173385809,0,0,4.107692307692307
jakarta pusat,gambir,8.016,21.208,33.55,7.605,Built-up,0.159,0.061,36.884,2024,5,0,-6.1715,106.8181,RGB_Gambir2024.tif,gambir,Jakarta Pusat,782.235872,0.11621150493898895,0.0977338756536897,0,0,5.22360248447205
jakarta pusat,joharbaru,8.199,22.987,34.01,8.969,Built-up,0.179,0.076,36.884,2024,5,0,-6.1821,106.8546,RGB_JoharBaru2024.tif,joharbaru,Jakarta Pusat,847.852508,0.10031096398836394,0.08235530143444679,0,0,4.6647727272727275
jakarta pusat,kemayoran,8.165,22.617,33.79,6.168,Built-up,0.197,0.103,36.884,2024,5,0,-6.1627,106.8558,RGB_Kemayoran2024.tif,kemayoran,Jakarta Pusat,834.205428,0.13950892857142858,0.11202566964285714,0,0,3.9556650246305414
jakarta pusat,menteng,8.22,22.296,33.99,10.741,Built-up,0.228,0.099,36.884,2024,5,0,-6.1958,106.8353,RGB_Menteng2024.tif,menteng,Jakarta Pusat,822.365664,0.08517162081594414,0.06575249126990887,0,0,3.879396984924623
jakarta pusat,sawahbesar,7.683,19.641,33.16,7.059,Built-up,0.153,0.09,36.884,2024,5,0,-6.1539,106.8332,RGB_SawahBesar2024.tif,sawahbesar,Jakarta Pusat,724.438644,0.12408487405385282,0.10509988832361333,0,0,4.457894736842105
jakarta pusat,senen,8.135,22.24,33.74,10.007,Built-up,0.17,0.092,36.884,2024,5,0,-6.1842,106.8459,RGB_Senen2024.tif,senen,Jakarta Pusat,820.30016,0.09085127646043427,0.07540655946216043,0,0,4.322916666666666
jakarta pusat,tanahabang,8.211,22.277,34.54,12.45,Built-up,0.32,0.13,36.884,2024,5,0,-6.2054,106.8094,RGB_TanahAbang2024.tif,tanahabang,Jakarta Pusat,821.6648680000001,0.07434944237918216,0.05055762081784387,0,0,2.9565217391304346
jakarta barat,cengkareng,16.567,40.82,34.29,5.286,Built-up,0.254,0.059,36.069,2024,6,0,-6.1515,106.7369,RGB_Tamansari2024(2).tif,cengkareng,Jakarta Barat,1472.3365800000001,0.15908367801463572,0.11867642379891824,0,0,4.6918238993710695
jakarta barat,grogolpetamburan,17.796,41.143,32.92,6.01,Built-up,0.191,0.06,36.176,2024,6,0,-6.1634,106.7865,RGB_Tamansari2024(2).tif,grogolpetamburan,Jakarta Barat,1488.3891680000002,0.14265335235378032,0.11540656205420827,0,0,5.0562499999999995
jakarta barat,kalideres,17.996,45.595,33.84,5.258,Built-up,0.289,0.071,36.032,2024,6,0,-6.1346,106.7039,RGB_Tamansari2024(2).tif,kalideres,Jakarta Barat,1642.8790399999998,0.15979546180888463,0.11361457334611698,0,0,4.157894736842106
jakarta barat,kebonjeruk,18.997,42.639,33.48,10.059,Built-up,0.262,0.118,36.176,2024,6,0,-6.1895,106.7691,RGB_Tamansari2024(2).tif,kebonjeruk,Jakarta Barat,1542.5084640000002,0.09042408897730356,0.06673297766525002,0,0,3.385321100917431
jakarta barat,kembangan,18.722,43.896,33.4,10.349,Built-up,0.35,0.126,36.085,2024,6,0,-6.1982,106.7418,RGB_Tamansari2024(2).tif,kembangan,Jakarta Barat,1583.9871600000001,0.08811349017534584,0.0572737686139748,0,0,2.8761061946902653
jakarta barat,palmerah,17.107,38.943,34.3,10.559,Built-up,0.247,0.122,36.176,2024,6,0,-6.1917,106.7956,RGB_Tamansari2024(2).tif,palmerah,Jakarta Barat,1408.801968,0.08651267410675664,0.06514404360238775,0,0,3.3918918918918917
jakarta barat,tamansari,13.04,31.467,33.87,6.894,Tree cover,0.138,0.061,36.176,2024,6,0,-6.1481,106.8184,RGB_Tamansari2024(2).tif,tamansari,Jakarta Barat,1138.350192,0.12667848999239928,0.10919685837344818,0,0,5.354037267080745
jakarta barat,tambora,14.258,34.264,33.77,5.895,Built-up,0.156,0.048,36.176,2024,6,0,-6.1475,106.8035,RGB_Tamansari2024(2).tif,tambora,Jakarta Barat,1239.534464,0.14503263234227703,0.12240754169688181,0,0,5.702702702702702
jakarta utara,cilincing,11.033,32.373,33.16,3.19,Built-up,0.357,0.068,36.176,2024,6,0,-6.1243,106.9421,RGB_Cilincing2024.tif,cilincing,Jakarta Utara,1171.125648,0.23866348448687355,0.1534606205250597,0,0,3.827380952380952
jakarta utara,kelapagading,12.724,32.298,34.65,5.514,Built-up,0.277,0.062,36.176,2024,6,0,-6.161,106.9037,RGB_KelapaGading2024.tif,kelapagading,Jakarta Utara,1168.412448,0.15351550506601166,0.11099171016272644,0,0,4.462962962962963
jakarta utara,koja,11.599,32.134,34.23,3.739,Built-up,0.2,0.063,36.176,2024,6,0,-6.1215,106.905,RGB_Koja2024.tif,koja,Jakarta Utara,1162.4795840000002,0.21101498206372654,0.16881198565098124,0,0,4.9079754601226995
jakarta utara,pademangan,13.309,32.781,32.08,3.198,Built-up,0.265,0.104,36.176,2024,6,0,-6.1301,106.8381,RGB_Pademangan2024.tif,pademangan,Jakarta Utara,1185.885456,0.23820867079561694,0.17508337303477844,0,0,3.602941176470588
jakarta utara,penjaringan,16.187,40.065,31.86,3.083,Built-up,0.285,0.074,36.14,2024,6,0,-6.115,106.7639,RGB_Penjaringan2024.tif,penjaringan,Jakarta Utara,1447.9491,0.24491795248591722,0.17511633602743082,0,0,4.109195402298852
jakarta utara,tanjungpriok,13.117,33.612,33.57,4.06,Built-up,0.215,0.101,36.176,2024,6,0,-6.1319,106.875,RGB_TanjungPriok2024.tif,tanjungpriok,Jakarta Utara,1215.9477120000001,0.19762845849802374,0.15513833992094864,0,0,3.9054726368159205
jakarta selatan,cilandak,24.45,48.882,33.32,37.329,Built-up,0.405,0.193,39.253,2024,6,0,-6.2927,106.7933,RGB_Cilandak2024.tif,cilandak,Jakarta Selatan,1918.765146,0.026089905815440007,0.015523493960186804,0,0,2.030716723549488
jakarta selatan,jagakarsa,24.895,48.363,32.77,57.304,Built-up,0.436,0.27,39.253,2024,6,0,-6.334,106.8224,RGB_Jagakarsa2024.tif,jagakarsa,Jakarta Selatan,1898.392839,0.017151481888035124,0.009673435784851811,0,0,1.5243243243243245
jakarta selatan,kebayoranbaru,19.906,42.239,33.75,22.272,Built-up,0.337,0.16,37.114,2024,6,0,-6.2447,106.8014,RGB_KebayoranBaru2024.tif,kebayoranbaru,Jakarta Selatan,1567.6582459999997,0.042970092815400485,0.028489171536610524,0,0,2.55
jakarta selatan,kebayoranlama,22.756,48.228,33.56,25.395,Built-up,0.355,0.143,37.778,2024,6,0,-6.2495,106.7801,RGB_KebayoranLama2024.tif,kebayoranlama,Jakarta Selatan,1821.957384,0.03788596325061565,0.024436446296647093,0,0,2.6543209876543212
jakarta selatan,mampangprapatan,18.505,38.776,34.3,21.604,Built-up,0.327,0.146,37.577,2024,6,0,-6.2523,106.821,RGB_MampangPrapatan2024.tif,mampangprapatan,Jakarta Selatan,1457.085752,0.04423995752964077,0.029773491417448242,0,0,2.7357723577235773
jakarta selatan,pancoran,17.639,39.097,34.65,25.372,Built-up,0.303,0.19,38.171,2024,6,0,-6.2553,106.8436,RGB_Pancoran2024.tif,pancoran,Jakarta Selatan,1492.371587,0.03791900500530866,0.02642954648870014,0,0,2.4034482758620688
jakarta selatan,pasarminggu,20.933,43.004,34.07,35.89,Built-up,0.4,0.23,39.253,2024,6,0,-6.2908,106.8293,RGB_PasarMinggu2024.tif,pasarminggu,Jakarta Selatan,1688.036012,0.027107617240444564,0.01626457034426674,0,0,1.8181818181818181
jakarta selatan,pesanggrahan,22.363,47.845,33.48,23.82,Built-up,0.365,0.178,37.525,2024,6,0,-6.2504,106.7587,RGB_Pesanggrahan2024.tif,pesanggrahan,Jakarta Selatan,1795.383625,0.040290088638195005,0.02558420628525383,0,0,2.2841726618705036
jakarta selatan,setiabudi,17.511,37.3,33.58,17.99,Built-up,0.324,0.133,36.176,2024,6,0,-6.2196,106.83,RGB_Setiabudi2024.tif,setiabudi,Jakarta Selatan,1349.3648,0.05265929436545551,0.03559768299104792,0,0,2.9012875536480682
jakarta selatan,tebet,16.273,37.221,34.91,17.948,Built-up,0.243,0.137,36.176,2024,6,0,-6.2289,106.8509,RGB_Tebet2024.tif,tebet,Jakarta Selatan,1346.5068959999999,0.05277601857715854,0.03995144606290901,0,0,3.1940928270042193
jakarta timur,cakung,12.699,33.265,35.0,7.969,Built-up,0.333,0.102,36.176,2024,6,0,-6.1885,106.9409,RGB_Cakung2024.tif,cakung,Jakarta Timur,1203.39464,0.11149514996097669,0.07436726502397145,0,0,3.301980198019802
jakarta timur,cipayung,21.882,46.196,34.01,48.413,Built-up,0.477,0.257,39.253,2024,6,0,-6.4297,106.8028,RGB_Cipayung_2024(1).tif,cipayung,Jakarta Timur,1813.331588,0.02023758929836278,0.010584259203043733,0,0,1.4649859943977592
jakarta timur,ciracas,21.604,45.387,34.99,53.48,Built-up,0.373,0.263,39.253,2024,6,0,-6.3339,106.8784,RGB_Ciracas2024.tif,ciracas,Jakarta Timur,1781.5759110000001,0.018355359765051395,0.011508810572687225,0,0,1.7272727272727273
jakarta timur,durensawit,13.764,34.681,34.88,16.888,Built-up,0.315,0.139,36.218,2024,6,0,-6.2325,106.9206,RGB_DurenSawit2024.tif,durensawit,Jakarta Timur,1256.076458,0.05590339892665473,0.038293828264758495,0,0,2.8661087866108788
jakarta timur,jatinegara,15.824,37.192,35.26,18.159,Built-up,0.267,0.126,36.176,2024,6,0,-6.2273,106.8774,RGB_Jatinegara2024.tif,jatinegara,Jakarta Timur,1345.4577920000002,0.05219479095986221,0.038258781773579,0,0,3.243362831858407
jakarta timur,kramatjati,16.021,39.524,35.05,30.295,Built-up,0.318,0.152,38.97,2024,6,0,-6.2763,106.8654,RGB_Cakung2024.tif,kramatjati,Jakarta Timur,1540.25028,0.031953986259785905,0.021792618629173983,0,0,2.706349206349206
jakarta timur,makasar,15.634,38.082,34.29,25.658,Built-up,0.447,0.16,38.584,2024,6,0,-6.2663,106.8911,RGB_Makasar2024.tif,makasar,Jakarta Timur,1469.355888,0.037512191462225224,0.020744241878610545,0,0,2.1269230769230765
jakarta timur,matraman,15.394,36.5,34.69,12.702,Built-up,0.242,0.132,36.176,2024,6,0,-6.2036,106.8645,RGB_Matraman2024.tif,matraman,Jakarta Timur,1320.424,0.07298204641658153,0.055320391183768795,0,0,3.2672413793103448
jakarta timur,pasarrebo,21.464,45.364,33.87,48.623,Built-up,0.375,0.252,39.253,2024,6,0,-6.3264,106.8573,RGB_Cakung2024.tif,pasarrebo,Jakarta Timur,1780.673092,0.020151945670354474,0.012594966043971546,0,0,1.7755681818181819
jakarta timur,pulogadung,14.392,34.843,34.93,10.47,Built-up,0.289,0.136,36.176,2024,6,0,-6.1932,106.889,RGB_Cakung2024.tif,pulogadung,Jakarta Timur,1260.4803680000002,0.08718395815170009,0.06198779424585877,0,0,3.01271186440678
jakarta pusat,cempakaputih,13.92,34.127,33.36,8.401,Built-up,0.249,0.095,36.176,2024,6,0,-6.1809,106.8681,RGB_CempakaPutih2024.tif,cempakaputih,Jakarta Pusat,1234.5783520000002,0.10637166258908627,0.0798851186044038,0,0,3.8512820512820514
jakarta pusat,gambir,12.239,29.524,32.66,7.605,Built-up,0.252,0.061,36.176,2024,6,0,-6.1715,106.8181,RGB_Gambir2024.tif,gambir,Jakarta Pusat,1068.060224,0.11621150493898895,0.08692620569436374,0,0,4.645962732919254
jakarta pusat,joharbaru,13.912,34.104,33.43,8.969,Built-up,0.213,0.076,36.176,2024,6,0,-6.1821,106.8546,RGB_JoharBaru2024.tif,joharbaru,Jakarta Pusat,1233.746304,0.10031096398836394,0.07894472865884242,0,0,4.471590909090909
jakarta pusat,kemayoran,13.574,33.232,33.63,6.168,Built-up,0.23,0.103,36.176,2024,6,0,-6.1627,106.8558,RGB_Kemayoran2024.tif,kemayoran,Jakarta Pusat,1202.200832,0.13950892857142858,0.107421875,0,0,3.793103448275862
jakarta pusat,menteng,14.131,32.562,32.92,10.741,Built-up,0.311,0.099,36.176,2024,6,0,-6.1958,106.8353,RGB_Menteng2024.tif,menteng,Jakarta Pusat,1177.962912,0.08517162081594414,0.058683246742185516,0,0,3.462311557788945
jakarta pusat,sawahbesar,12.83,30.966,32.84,7.059,Built-up,0.202,0.09,36.176,2024,6,0,-6.1539,106.8332,RGB_SawahBesar2024.tif,sawahbesar,Jakarta Pusat,1120.226016,0.12408487405385282,0.09901972949497456,0,0,4.2
jakarta pusat,senen,13.134,31.929,33.54,10.007,Built-up,0.228,0.092,36.176,2024,6,0,-6.1842,106.8459,RGB_Senen2024.tif,senen,Jakarta Pusat,1155.063504,0.09085127646043427,0.07013718542745526,0,0,4.020833333333333
jakarta pusat,tanahabang,16.521,36.273,33.49,12.45,Built-up,0.329,0.13,36.176,2024,6,0,-6.2054,106.8094,RGB_TanahAbang2024.tif,tanahabang,Jakarta Pusat,1312.212048,0.07434944237918216,0.04988847583643123,0,0,2.9173913043478263
jakarta barat,cengkareng,14.047,39.889,34.33,5.286,Built-up,0.264,0.059,34.57,2024,7,0,-6.1515,106.7369,RGB_Tamansari2024(2).tif,cengkareng,Jakarta Barat,1378.9627300000002,0.15908367801463572,0.11708558701877188,0,0,4.628930817610063
jakarta barat,grogolpetamburan,14.008,39.778,34.56,6.01,Built-up,0.218,0.06,34.955,2024,7,0,-6.1634,106.7865,RGB_Tamansari2024(2).tif,grogolpetamburan,Jakarta Barat,1390.4399899999999,0.14265335235378032,0.11155492154065622,0,0,4.8875
jakarta barat,kalideres,14.563,41.102,34.01,5.258,Built-up,0.284,0.071,34.437,2024,7,0,-6.1346,106.7039,RGB_Tamansari2024(2).tif,kalideres,Jakarta Barat,1415.4295739999998,0.15979546180888463,0.11441355065516139,0,0,4.187134502923977
jakarta barat,kebonjeruk,14.29,40.033,34.59,10.059,Built-up,0.268,0.118,34.955,2024,7,0,-6.1895,106.7691,RGB_Tamansari2024(2).tif,kebonjeruk,Jakarta Barat,1399.353515,0.09042408897730356,0.0661904331313862,0,0,3.3577981651376145
jakarta barat,kembangan,14.673,41.122,34.12,10.349,Built-up,0.348,0.126,34.627,2024,7,0,-6.1982,106.7418,RGB_Tamansari2024(2).tif,kembangan,Jakarta Barat,1423.9314940000002,0.08811349017534584,0.05744999559432549,0,0,2.8849557522123894
jakarta barat,palmerah,13.133,36.797,35.11,10.559,Built-up,0.256,0.122,34.955,2024,7,0,-6.1917,106.7956,RGB_Tamansari2024(2).tif,palmerah,Jakarta Barat,1286.2391349999998,0.08651267410675664,0.06436542953542694,0,0,3.3513513513513513
jakarta barat,tamansari,11.817,33.073,34.79,6.894,Tree cover,0.174,0.061,34.955,2024,7,0,-6.1481,106.8184,RGB_Tamansari2024(2).tif,tamansari,Jakarta Barat,1156.066715,0.12667848999239928,0.10463643273372181,0,0,5.130434782608696
jakarta barat,tambora,12.336,34.647,34.79,5.895,Built-up,0.171,0.048,34.955,2024,7,0,-6.1475,106.8035,RGB_Tamansari2024(2).tif,tambora,Jakarta Barat,1211.085885,0.14503263234227703,0.12023205221174765,0,0,5.60135135135135
jakarta utara,cilincing,11.568,31.545,33.44,3.19,Built-up,0.366,0.068,34.955,2024,7,0,-6.1243,106.9421,RGB_Cilincing2024.tif,cilincing,Jakarta Utara,1102.655475,0.23866348448687355,0.15131264916467782,0,0,3.7738095238095237
jakarta utara,kelapagading,12.251,34.74,34.29,5.514,Built-up,0.275,0.062,34.955,2024,7,0,-6.161,106.9037,RGB_KelapaGading2024.tif,kelapagading,Jakarta Utara,1214.3367,0.15351550506601166,0.11129874117285846,0,0,4.4753086419753085
